"k","l","cm","missing_counts"
11,3,[5 1 0 0 0 0 3 1 1 0; 0 12 0 0 0 0 1 0 1 1; 0 1 2 0 0 0 1 1 0 0; 0 5 0 7 1 1 1 0 2 2; 0 2 0 0 5 0 0 1 0 2; 2 1 1 0 0 3 0 0 1 1; 2 0 0 0 0 0 6 1 0 0; 0 4 4 2 0 0 1 7 1 1; 0 2 1 2 0 0 2 0 3 1; 1 1 1 0 2 1 1 0 1 7],[1, 0, 2, 0, 1, 0, 0, 1, 1, 2]
11,4,[5 1 0 0 0 0 2 0 1 0; 0 12 0 0 0 0 1 0 1 0; 0 0 2 0 0 0 1 1 0 0; 0 4 0 5 0 0 1 0 2 0; 0 2 0 0 3 0 0 0 0 1; 1 1 0 0 0 3 1 0 0 0; 2 0 0 0 0 0 5 0 0 0; 0 3 2 1 0 0 0 6 0 1; 0 2 0 2 0 0 2 0 1 0; 0 0 1 0 1 0 0 0 0 7],[3, 1, 3, 7, 5, 3, 2, 8, 5, 8]
11,5,[5 0 0 0 0 0 1 0 1 0; 0 10 0 0 0 0 0 0 0 0; 0 0 0 0 0 0 0 1 0 0; 0 3 0 5 0 0 1 0 1 0; 0 2 0 0 3 0 0 0 0 0; 0 0 0 0 0 1 0 0 0 0; 1 0 0 0 0 0 5 0 0 0; 0 3 1 1 0 0 0 4 0 1; 0 1 0 0 0 0 1 0 2 0; 0 0 0 0 0 0 0 0 0 3],[5, 5, 6, 9, 6, 8, 3, 11, 8, 14]
11,6,[4 0 0 0 0 0 0 0 0 0; 0 10 0 0 0 0 0 0 0 0; 0 0 0 0 0 0 0 0 0 0; 0 2 0 1 0 0 1 0 0 0; 0 1 0 0 2 0 0 0 0 0; 0 0 0 0 0 0 0 0 0 0; 0 0 0 0 0 0 3 0 0 0; 0 2 0 0 0 0 0 3 0 0; 0 0 0 0 0 0 0 0 0 0; 0 0 0 0 0 0 0 0 0 1],[8, 5, 7, 15, 8, 9, 6, 16, 12, 16]
11,7,[3 0 0 0 0 0 0 0 0 0; 0 10 0 0 0 0 0 0 0 0; 0 0 0 0 0 0 0 0 0 0; 0 0 0 0 0 0 0 0 0 0; 0 1 0 0 1 0 0 0 0 0; 0 0 0 0 0 0 0 0 0 0; 0 0 0 0 0 0 3 0 0 0; 0 2 0 0 0 0 0 2 0 0; 0 0 0 0 0 0 0 0 0 0; 0 0 0 0 0 0 0 0 0 1],[9, 5, 7, 19, 9, 9, 6, 17, 12, 16]
11,8,[2 0 0 0 0 0 0 0 0 0; 0 10 0 0 0 0 0 0 0 0; 0 0 0 0 0 0 0 0 0 0; 0 0 0 0 0 0 0 0 0 0; 0 1 0 0 0 0 0 0 0 0; 0 0 0 0 0 0 0 0 0 0; 0 0 0 0 0 0 2 0 0 0; 0 2 0 0 0 0 0 2 0 0; 0 0 0 0 0 0 0 0 0 0; 0 0 0 0 0 0 0 0 0 0],[10, 5, 7, 19, 10, 9, 7, 17, 12, 17]
11,9,[0 0 0 0 0 0 0 0 0 0; 0 8 0 0 0 0 0 0 0 0; 0 0 0 0 0 0 0 0 0 0; 0 0 0 0 0 0 0 0 0 0; 0 1 0 0 0 0 0 0 0 0; 0 0 0 0 0 0 0 0 0 0; 0 0 0 0 0 0 0 0 0 0; 0 1 0 0 0 0 0 2 0 0; 0 0 0 0 0 0 0 0 0 0; 0 0 0 0 0 0 0 0 0 0],[12, 7, 7, 19, 10, 9, 9, 18, 12, 17]
11,10,[0 0 0 0 0 0 0 0 0 0; 0 7 0 0 0 0 0 0 0 0; 0 0 0 0 0 0 0 0 0 0; 0 0 0 0 0 0 0 0 0 0; 0 1 0 0 0 0 0 0 0 0; 0 0 0 0 0 0 0 0 0 0; 0 0 0 0 0 0 0 0 0 0; 0 0 0 0 0 0 0 0 0 0; 0 0 0 0 0 0 0 0 0 0; 0 0 0 0 0 0 0 0 0 0],[12, 8, 7, 19, 10, 9, 9, 21, 12, 17]
11,11,[0 0 0 0 0 0 0 0 0 0; 0 5 0 0 0 0 0 0 0 0; 0 0 0 0 0 0 0 0 0 0; 0 0 0 0 0 0 0 0 0 0; 0 0 0 0 0 0 0 0 0 0; 0 0 0 0 0 0 0 0 0 0; 0 0 0 0 0 0 0 0 0 0; 0 0 0 0 0 0 0 0 0 0; 0 0 0 0 0 0 0 0 0 0; 0 0 0 0 0 0 0 0 0 0],[12, 10, 7, 19, 11, 9, 9, 21, 12, 17]
12,1,[6 2 0 0 0 0 3 1 0 0; 0 13 0 0 0 0 1 0 1 0; 0 1 2 2 0 0 1 1 0 0; 0 8 0 5 1 0 1 1 2 1; 1 2 0 1 5 0 0 0 0 2; 2 1 0 0 0 4 1 0 0 1; 2 0 0 0 0 0 6 1 0 0; 0 6 4 1 1 0 0 7 0 2; 0 2 1 2 0 0 4 0 1 2; 0 3 1 0 1 1 1 1 1 8],[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
12,2,[5 2 0 0 0 0 3 1 0 1; 0 13 0 0 0 0 1 0 1 0; 0 1 2 1 0 0 2 1 0 0; 0 7 0 6 1 0 1 1 2 1; 1 2 0 1 5 0 1 0 0 1; 1 1 0 0 0 4 2 0 0 1; 2 0 0 0 0 0 6 1 0 0; 0 5 3 1 0 0 1 7 1 3; 0 2 1 2 0 0 3 0 2 2; 1 2 2 0 2 1 1 1 1 6],[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
12,3,[5 2 0 0 0 0 3 1 0 0; 0 13 0 0 0 0 1 0 1 0; 0 1 2 0 0 0 1 1 0 0; 0 7 0 6 1 0 1 1 2 1; 0 2 0 1 5 0 0 0 0 2; 2 1 0 0 0 3 1 0 1 1; 2 0 0 0 0 0 6 1 0 0; 0 4 3 2 1 0 1 6 1 2; 0 2 0 2 0 0 3 0 2 2; 1 3 1 0 1 1 1 0 1 6],[1, 0, 2, 0, 1, 0, 0, 1, 1, 2]
12,4,[5 2 0 0 0 0 2 1 0 0; 0 13 0 0 0 0 1 0 1 0; 0 1 2 0 0 0 1 1 0 0; 0 6 0 5 0 0 1 1 2 0; 0 2 0 1 4 0 0 0 0 1; 1 1 0 0 0 3 1 0 0 0; 2 0 0 0 0 0 6 0 0 0; 0 3 2 1 0 0 0 6 0 1; 0 2 0 2 0 0 2 0 1 0; 0 3 1 0 1 0 0 0 0 5],[2, 0, 2, 4, 3, 3, 1, 8, 5, 7]
12,5,[5 1 0 0 0 0 1 0 1 0; 0 10 0 0 0 0 1 0 0 0; 0 0 1 0 0 0 0 1 0 0; 0 4 0 5 0 0 1 0 1 0; 0 2 0 0 3 0 0 0 0 0; 0 1 0 0 0 1 1 0 0 0; 2 0 0 0 0 0 5 0 0 0; 0 3 1 1 0 0 0 5 0 1; 0 1 0 0 0 0 1 0 2 0; 0 1 0 0 0 0 0 0 0 3],[4, 4, 5, 8, 6, 6, 2, 10, 8, 13]
12,6,[4 0 0 0 0 0 0 0 0 0; 0 10 0 0 0 0 0 0 0 0; 0 0 0 0 0 0 0 0 0 0; 0 2 0 2 0 0 1 0 0 0; 0 2 0 0 3 0 0 0 0 0; 0 0 0 0 0 0 0 0 0 0; 0 0 0 0 0 0 3 0 0 0; 0 2 1 0 0 0 0 3 0 0; 0 0 0 0 0 0 1 0 0 0; 0 0 0 0 0 0 0 0 0 1],[8, 5, 7, 14, 6, 9, 6, 15, 11, 16]
12,7,[3 0 0 0 0 0 0 0 0 0; 0 10 0 0 0 0 0 0 0 0; 0 0 0 0 0 0 0 0 0 0; 0 0 0 0 0 0 0 0 0 0; 0 1 0 0 2 0 0 0 0 0; 0 0 0 0 0 0 0 0 0 0; 0 0 0 0 0 0 3 0 0 0; 0 2 0 0 0 0 0 2 0 0; 0 0 0 0 0 0 0 0 0 0; 0 0 0 0 0 0 0 0 0 1],[9, 5, 7, 19, 8, 9, 6, 17, 12, 16]
12,8,[2 0 0 0 0 0 0 0 0 0; 0 10 0 0 0 0 0 0 0 0; 0 0 0 0 0 0 0 0 0 0; 0 0 0 0 0 0 0 0 0 0; 0 1 0 0 0 0 0 0 0 0; 0 0 0 0 0 0 0 0 0 0; 0 0 0 0 0 0 2 0 0 0; 0 2 0 0 0 0 0 2 0 0; 0 0 0 0 0 0 0 0 0 0; 0 0 0 0 0 0 0 0 0 0],[10, 5, 7, 19, 10, 9, 7, 17, 12, 17]
12,9,[2 0 0 0 0 0 0 0 0 0; 0 9 0 0 0 0 0 0 0 0; 0 0 0 0 0 0 0 0 0 0; 0 0 0 0 0 0 0 0 0 0; 0 1 0 0 0 0 0 0 0 0; 0 0 0 0 0 0 0 0 0 0; 0 0 0 0 0 0 1 0 0 0; 0 2 0 0 0 0 0 2 0 0; 0 0 0 0 0 0 0 0 0 0; 0 0 0 0 0 0 0 0 0 0],[10, 6, 7, 19, 10, 9, 8, 17, 12, 17]
12,10,[0 0 0 0 0 0 0 0 0 0; 0 8 0 0 0 0 0 0 0 0; 0 0 0 0 0 0 0 0 0 0; 0 0 0 0 0 0 0 0 0 0; 0 1 0 0 0 0 0 0 0 0; 0 0 0 0 0 0 0 0 0 0; 0 0 0 0 0 0 0 0 0 0; 0 1 0 0 0 0 0 0 0 0; 0 0 0 0 0 0 0 0 0 0; 0 0 0 0 0 0 0 0 0 0],[12, 7, 7, 19, 10, 9, 9, 20, 12, 17]
12,11,[0 0 0 0 0 0 0 0 0 0; 0 7 0 0 0 0 0 0 0 0; 0 0 0 0 0 0 0 0 0 0; 0 0 0 0 0 0 0 0 0 0; 0 1 0 0 0 0 0 0 0 0; 0 0 0 0 0 0 0 0 0 0; 0 0 0 0 0 0 0 0 0 0; 0 0 0 0 0 0 0 0 0 0; 0 0 0 0 0 0 0 0 0 0; 0 0 0 0 0 0 0 0 0 0],[12, 8, 7, 19, 10, 9, 9, 21, 12, 17]
12,12,[0 0 0 0 0 0 0 0 0 0; 0 4 0 0 0 0 0 0 0 0; 0 0 0 0 0 0 0 0 0 0; 0 0 0 0 0 0 0 0 0 0; 0 0 0 0 0 0 0 0 0 0; 0 0 0 0 0 0 0 0 0 0; 0 0 0 0 0 0 0 0 0 0; 0 0 0 0 0 0 0 0 0 0; 0 0 0 0 0 0 0 0 0 0; 0 0 0 0 0 0 0 0 0 0],[12, 11, 7, 19, 11, 9, 9, 21, 12, 17]
13,1,[5 4 0 0 0 0 2 0 1 0; 0 14 0 0 0 0 1 0 0 0; 0 1 2 1 0 0 2 1 0 0; 0 6 0 8 1 0 1 1 2 0; 0 2 0 0 6 0 1 1 0 1; 2 1 0 0 0 4 1 0 0 1; 2 0 0 0 0 0 6 1 0 0; 0 6 4 2 0 0 0 8 0 1; 0 2 0 2 0 0 3 1 2 2; 0 3 1 1 2 1 0 1 1 7],[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
13,2,[5 3 0 0 0 0 3 0 0 1; 0 14 0 0 0 0 1 0 0 0; 0 1 2 1 0 0 1 1 0 1; 0 6 0 8 1 0 1 1 2 0; 0 2 0 1 5 0 1 0 0 2; 1 1 0 0 0 4 2 0 0 1; 2 0 0 0 0 0 6 1 0 0; 0 5 4 2 0 0 1 8 0 1; 0 2 1 3 0 0 3 0 2 1; 0 4 1 1 2 1 0 2 1 5],[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
13,3,[5 3 0 0 0 0 2 1 0 0; 0 14 0 0 0 0 1 0 0 0; 0 1 2 1 0 0 1 1 0 0; 0 7 1 7 0 0 1 1 2 0; 0 2 0 0 5 0 0 1 0 2; 1 1 0 0 0 4 1 0 0 2; 2 0 0 0 0 0 6 1 0 0; 0 5 4 1 0 0 1 9 0 1; 0 2 0 1 0 0 3 0 3 2; 0 4 1 1 2 1 0 1 1 5],[1, 0, 1, 0, 1, 0, 0, 0, 1, 1]
13,4,[5 4 0 0 0 0 2 0 0 0; 0 14 0 0 0 0 1 0 0 0; 0 1 2 0 0 0 1 1 0 0; 0 6 0 6 0 0 1 1 2 0; 0 2 0 1 4 0 0 0 0 1; 1 1 0 0 0 4 0 0 0 2; 2 0 0 0 0 0 6 0 0 0; 0 5 3 1 0 0 0 7 0 1; 0 2 0 2 0 0 3 0 2 0; 0 2 1 0 2 0 0 1 1 5],[1, 0, 2, 3, 3, 1, 1, 4, 3, 5]
13,5,[5 2 0 0 0 0 1 0 0 0; 0 12 0 0 0 0 1 0 0 0; 0 0 1 0 0 0 0 1 0 0; 0 4 0 5 0 0 1 0 1 0; 0 2 0 0 3 0 0 0 0 0; 0 1 0 0 0 1 1 0 0 0; 2 0 0 0 0 0 5 0 0 0; 0 3 2 1 0 0 0 5 0 1; 0 1 0 0 0 0 1 0 2 0; 0 2 0 0 0 0 0 0 0 3],[4, 2, 5, 8, 6, 6, 2, 9, 8, 12]
13,6,[4 2 0 0 0 0 0 0 0 0; 0 10 0 0 0 0 1 0 0 0; 0 0 0 0 0 0 0 1 0 0; 0 2 0 2 0 0 1 0 0 0; 0 2 0 0 3 0 0 0 0 0; 0 0 0 0 0 0 0 0 0 0; 1 0 0 0 0 0 3 0 0 0; 0 2 1 0 0 0 0 4 0 1; 0 0 0 0 0 0 1 0 1 0; 0 0 0 0 0 0 0 0 0 1],[6, 4, 6, 14, 6, 9, 5, 13, 10, 16]
13,7,[3 0 0 0 0 0 0 0 0 0; 0 10 0 0 0 0 0 0 0 0; 0 0 0 0 0 0 0 0 0 0; 0 0 0 1 0 0 0 0 0 0; 0 2 0 0 2 0 0 0 0 0; 0 0 0 0 0 0 0 0 0 0; 0 0 0 0 0 0 3 0 0 0; 0 2 1 0 0 0 0 3 0 0; 0 0 0 0 0 0 0 0 0 0; 0 0 0 0 0 0 0 0 0 1],[9, 5, 7, 18, 7, 9, 6, 15, 12, 16]
13,8,[2 0 0 0 0 0 0 0 0 0; 0 10 0 0 0 0 0 0 0 0; 0 0 0 0 0 0 0 0 0 0; 0 0 0 0 0 0 0 0 0 0; 0 1 0 0 1 0 0 0 0 0; 0 0 0 0 0 0 0 0 0 0; 0 0 0 0 0 0 3 0 0 0; 0 2 0 0 0 0 0 2 0 0; 0 0 0 0 0 0 0 0 0 0; 0 0 0 0 0 0 0 0 0 0],[10, 5, 7, 19, 9, 9, 6, 17, 12, 17]
13,9,[2 0 0 0 0 0 0 0 0 0; 0 9 0 0 0 0 0 0 0 0; 0 0 0 0 0 0 0 0 0 0; 0 0 0 0 0 0 0 0 0 0; 0 1 0 0 0 0 0 0 0 0; 0 0 0 0 0 0 0 0 0 0; 0 0 0 0 0 0 2 0 0 0; 0 2 0 0 0 0 0 2 0 0; 0 0 0 0 0 0 0 0 0 0; 0 0 0 0 0 0 0 0 0 0],[10, 6, 7, 19, 10, 9, 7, 17, 12, 17]
13,10,[1 0 0 0 0 0 0 0 0 0; 0 8 0 0 0 0 0 0 0 0; 0 0 0 0 0 0 0 0 0 0; 0 0 0 0 0 0 0 0 0 0; 0 1 0 0 0 0 0 0 0 0; 0 0 0 0 0 0 0 0 0 0; 0 0 0 0 0 0 0 0 0 0; 0 2 0 0 0 0 0 1 0 0; 0 0 0 0 0 0 0 0 0 0; 0 0 0 0 0 0 0 0 0 0],[11, 7, 7, 19, 10, 9, 9, 18, 12, 17]
13,11,[0 0 0 0 0 0 0 0 0 0; 0 8 0 0 0 0 0 0 0 0; 0 0 0 0 0 0 0 0 0 0; 0 0 0 0 0 0 0 0 0 0; 0 1 0 0 0 0 0 0 0 0; 0 0 0 0 0 0 0 0 0 0; 0 0 0 0 0 0 0 0 0 0; 0 1 0 0 0 0 0 0 0 0; 0 0 0 0 0 0 0 0 0 0; 0 0 0 0 0 0 0 0 0 0],[12, 7, 7, 19, 10, 9, 9, 20, 12, 17]
13,12,[0 0 0 0 0 0 0 0 0 0; 0 7 0 0 0 0 0 0 0 0; 0 0 0 0 0 0 0 0 0 0; 0 0 0 0 0 0 0 0 0 0; 0 1 0 0 0 0 0 0 0 0; 0 0 0 0 0 0 0 0 0 0; 0 0 0 0 0 0 0 0 0 0; 0 0 0 0 0 0 0 0 0 0; 0 0 0 0 0 0 0 0 0 0; 0 0 0 0 0 0 0 0 0 0],[12, 8, 7, 19, 10, 9, 9, 21, 12, 17]
13,13,[0 0 0 0 0 0 0 0 0 0; 0 3 0 0 0 0 0 0 0 0; 0 0 0 0 0 0 0 0 0 0; 0 0 0 0 0 0 0 0 0 0; 0 0 0 0 0 0 0 0 0 0; 0 0 0 0 0 0 0 0 0 0; 0 0 0 0 0 0 0 0 0 0; 0 0 0 0 0 0 0 0 0 0; 0 0 0 0 0 0 0 0 0 0; 0 0 0 0 0 0 0 0 0 0],[12, 12, 7, 19, 11, 9, 9, 21, 12, 17]
